country,year,sex,age,cases_no,population,gdp_for_year_usd
Paraguay,2010,male,25-34 years,36.0,502955,20030528043
Paraguay,2010,male,55-74 years,2.0,290394,20030528043
Paraguay,2010,male,35-54 years,42.0,612290,20030528043
Paraguay,2010,female,15-24 years,3.0,632271,20030528043
Paraguay,2010,female,75+ years,2.0,69409,20030528043
Paraguay,2010,female,35-54 years,13.0,591324,20030528043
Paraguay,2010,female,55-74 years,6.0,286507,20030528043
Paraguay,2010,female,25-34 years,9.0,483820,20030528043
Paraguay,2010,female,5-14 years,3.0,665063,20030528043
Paraguay,2010,male,5-14 years,2.0,690556,20030528043
Paraguay,2011,male,75+ years,9.0,57390,25099681461
Paraguay,2011,male,15-24 years,84.0,660879,25099681461
Paraguay,2011,male,25-34 years,57.0,518996,25099681461
Paraguay,2011,male,35-54 years,47.0,622380,25099681461
Paraguay,2011,male,55-74 years,18.0,300442,25099681461
Paraguay,2011,female,15-24 years,32.0,637360,25099681461
Paraguay,2011,female,25-34 years,18.0,499220,25099681461
Paraguay,2011,female,35-54 years,14.0,601068,25099681461
Paraguay,2011,female,55-74 years,6.0,296138,25099681461
Paraguay,2011,male,5-14 years,7.0,685194,25099681461
Paraguay,2011,female,5-14 years,6.0,659621,25099681461
Paraguay,2012,male,75+ years,7.0,59901,24595319574
Paraguay,2012,male,15-24 years,62.0,667289,24595319574
Paraguay,2012,male,25-34 years,41.0,535053,24595319574
Paraguay,2012,male,35-54 years,47.0,634551,24595319574
Paraguay,2012,male,55-74 years,2.0,310836,24595319574
Paraguay,2012,female,15-24 years,41.0,643043,24595319574
Paraguay,2012,female,75+ years,3.0,74473,24595319574
Paraguay,2012,female,25-34 years,17.0,514812,24595319574
Paraguay,2012,female,55-74 years,8.0,306185,24595319574
Paraguay,2012,female,35-54 years,12.0,612639,24595319574
Paraguay,2012,male,5-14 years,1.0,681050,24595319574
Paraguay,2012,female,5-14 years,7.0,655451,24595319574
Paraguay,2013,male,75+ years,11.0,62499,28965906502
Paraguay,2013,male,15-24 years,88.0,673551,28965906502
Paraguay,2013,male,25-34 years,6.0,550647,28965906502
Paraguay,2013,male,55-74 years,34.0,321545,28965906502
Paraguay,2013,male,35-54 years,46.0,648452,28965906502
Paraguay,2013,female,15-24 years,34.0,648644,28965906502
Paraguay,2013,female,75+ years,2.0,77315,28965906502
Paraguay,2013,female,35-54 years,14.0,625749,28965906502
Paraguay,2013,female,5-14 years,14.0,652740,28965906502
Paraguay,2013,female,25-34 years,8.0,530115,28965906502
Paraguay,2013,female,55-74 years,4.0,316626,28965906502
Paraguay,2013,male,5-14 years,8.0,678324,28965906502
Paraguay,2014,male,15-24 years,14.0,678400,30881166852
Paraguay,2014,male,25-34 years,62.0,565080,30881166852
Paraguay,2014,male,35-54 years,6.0,663506,30881166852
Paraguay,2014,male,55-74 years,28.0,332478,30881166852
Paraguay,2014,male,75+ years,5.0,65032,30881166852
Paraguay,2014,female,15-24 years,4.0,652997,30881166852
Paraguay,2014,female,35-54 years,27.0,639933,30881166852
Paraguay,2014,female,25-34 years,2.0,544363,30881166852
Paraguay,2014,female,55-74 years,11.0,327364,30881166852
Paraguay,2014,female,5-14 years,12.0,651376,30881166852
Paraguay,2014,male,5-14 years,1.0,676877,30881166852
Philippines,1992,male,75+ years,6.0,265186,52976344929
Philippines,1992,male,55-74 years,26.0,1817237,52976344929
Philippines,1992,male,25-34 years,66.0,5080108,52976344929
Philippines,1992,male,15-24 years,86.0,6622107,52976344929
Philippines,1992,male,35-54 years,6.0,5583152,52976344929
Philippines,1992,female,15-24 years,57.0,6366294,52976344929
Philippines,1992,female,75+ years,2.0,385751,52976344929
Philippines,1992,female,35-54 years,21.0,5529627,52976344929
Philippines,1992,female,55-74 years,7.0,2109209,52976344929
Philippines,1992,female,25-34 years,16.0,4932715,52976344929
Philippines,1993,male,75+ years,9.0,268392,54368083953
Philippines,1993,male,25-34 years,154.0,5196998,54368083953
Philippines,1993,female,15-24 years,169.0,6509080,54368083953
Philippines,1993,male,15-24 years,175.0,6764969,54368083953
Philippines,1993,female,75+ years,1.0,395945,54368083953
Philippines,1993,male,35-54 years,128.0,5807147,54368083953
Philippines,1993,male,55-74 years,4.0,1875192,54368083953
Philippines,1993,female,25-34 years,86.0,5051261,54368083953
Philippines,1993,female,55-74 years,21.0,2175656,54368083953
Philippines,1993,female,35-54 years,54.0,5754827,54368083953
Philippines,1997,male,75+ years,13.0,288929,82344260571
Philippines,1997,male,25-34 years,193.0,5635075,82344260571
Philippines,1997,male,55-74 years,66.0,2136927,82344260571
Philippines,1997,male,15-24 years,167.0,7367351,82344260571
Philippines,1997,male,35-54 years,146.0,6734331,82344260571
Philippines,1997,female,15-24 years,84.0,7103613,82344260571
Philippines,1997,female,25-34 years,49.0,5497526,82344260571
Philippines,1997,female,75+ years,4.0,450881,82344260571
Philippines,1997,female,35-54 years,56.0,6702440,82344260571
Philippines,1997,female,55-74 years,2.0,2461814,82344260571
Philippines,1997,male,5-14 years,1.0,9402618,82344260571
Philippines,1997,female,5-14 years,6.0,8991189,82344260571
Philippines,1998,male,75+ years,18.0,295869,72207028767
Philippines,1998,male,25-34 years,198.0,5737075,72207028767
Philippines,1998,male,55-74 years,69.0,2209911,72207028767
Philippines,1998,male,15-24 years,189.0,7523504,72207028767
Philippines,1998,male,35-54 years,175.0,6969508,72207028767
Philippines,1998,female,15-24 years,87.0,7255489,72207028767
Philippines,1998,female,25-34 years,52.0,5601858,72207028767
Philippines,1998,female,55-74 years,23.0,2539996,72207028767
Philippines,1998,female,35-54 years,44.0,6946610,72207028767
Philippines,1998,female,75+ years,2.0,466825,72207028767
Philippines,1998,male,5-14 years,16.0,9564500,72207028767
Philippines,1998,female,5-14 years,1.0,9141469,72207028767
Philippines,1999,male,75+ years,14.0,299370,82995145792
Philippines,1999,male,55-74 years,79.0,2287574,82995145792
Philippines,1999,male,25-34 years,199.0,5840463,82995145792
Philippines,1999,male,15-24 years,257.0,7687280,82995145792
Philippines,1999,male,35-54 years,225.0,7208041,82995145792
Philippines,1999,female,75+ years,13.0,479461,82995145792
Philippines,1999,female,15-24 years,96.0,7413770,82995145792
Philippines,1999,female,25-34 years,61.0,5708649,82995145792
Philippines,1999,female,55-74 years,21.0,2623906,82995145792
Philippines,1999,female,35-54 years,57.0,7196381,82995145792
Philippines,1999,male,5-14 years,14.0,9713454,82995145792
Philippines,1999,female,5-14 years,7.0,9281852,82995145792
Philippines,2000,male,75+ years,2.0,299136,81026300311
Philippines,2000,male,55-74 years,121.0,2370016,81026300311
Philippines,2000,male,25-34 years,276.0,5947283,81026300311
Philippines,2000,male,15-24 years,316.0,7859202,81026300311
Philippines,2000,male,35-54 years,294.0,7449254,81026300311
Philippines,2000,female,75+ years,1.0,488377,81026300311
Philippines,2000,female,15-24 years,12.0,7579338,81026300311
Philippines,2000,female,25-34 years,89.0,5820018,81026300311
Philippines,2000,female,35-54 years,98.0,7451816,81026300311
Philippines,2000,female,55-74 years,27.0,2713829,81026300311
Philippines,2000,male,5-14 years,18.0,9850796,81026300311
Philippines,2000,female,5-14 years,14.0,9414417,81026300311
Philippines,2001,male,75+ years,2.0,309681,76262072468
Philippines,2001,male,55-74 years,14.0,2445998,76262072468
Philippines,2001,male,25-34 years,246.0,6058399,76262072468
Philippines,2001,male,15-24 years,31.0,8018698,76262072468
Philippines,2001,male,35-54 years,235.0,7684196,76262072468
Philippines,2001,female,15-24 years,14.0,7738503,76262072468
Philippines,2001,female,55-74 years,34.0,2797077,76262072468
Philippines,2001,female,35-54 years,79.0,7711226,76262072468
Philippines,2001,female,25-34 years,48.0,5937956,76262072468
Philippines,2001,female,75+ years,4.0,505269,76262072468
Philippines,2001,male,5-14 years,12.0,9985839,76262072468
Philippines,2001,female,5-14 years,8.0,9545250,76262072468
Philippines,2002,male,75+ years,2.0,316845,81357605642
Philippines,2002,male,25-34 years,267.0,6171400,81357605642
Philippines,2002,male,15-24 years,346.0,8184036,81357605642
Philippines,2002,male,55-74 years,93.0,2525030,81357605642
Philippines,2002,male,35-54 years,251.0,7922273,81357605642
Philippines,2002,female,75+ years,11.0,518398,81357605642
Philippines,2002,female,15-24 years,114.0,7903007,81357605642
Philippines,2002,female,25-34 years,61.0,6059494,81357605642
Philippines,2002,female,55-74 years,27.0,2885746,81357605642
Philippines,2002,female,35-54 years,74.0,7977125,81357605642
Philippines,2002,male,5-14 years,22.0,10117670,81357605642
Philippines,2002,female,5-14 years,15.0,9675419,81357605642
Philippines,2003,male,75+ years,25.0,321984,83908206648
Philippines,2003,male,25-34 years,328.0,6286119,83908206648
Philippines,2003,male,55-74 years,17.0,2610718,83908206648
Philippines,2003,male,35-54 years,333.0,8157759,83908206648
Philippines,2003,male,15-24 years,328.0,8353621,83908206648
Philippines,2003,female,75+ years,13.0,529230,83908206648
Philippines,2003,female,15-24 years,166.0,8067958,83908206648
Philippines,2003,female,25-34 years,9.0,6181789,83908206648
Philippines,2003,female,35-54 years,93.0,8239334,83908206648
Philippines,2003,female,55-74 years,26.0,2983062,83908206648
Philippines,2003,male,5-14 years,21.0,10247489,83908206648
Philippines,2003,female,5-14 years,14.0,9802426,83908206648
Philippines,2006,male,75+ years,33.0,355935,122210716310
Philippines,2006,male,25-34 years,369.0,6698883,122210716310
Philippines,2006,male,55-74 years,162.0,2986225,122210716310
Philippines,2006,male,15-24 years,4.0,8792762,122210716310
Philippines,2006,male,35-54 years,387.0,8891788,122210716310
Philippines,2006,female,15-24 years,146.0,8479381,122210716310
Philippines,2006,female,75+ years,1.0,581896,122210716310
Philippines,2006,female,25-34 years,91.0,6566402,122210716310
Philippines,2006,female,55-74 years,39.0,3408683,122210716310
Philippines,2006,female,35-54 years,88.0,8949537,122210716310
Philippines,2006,male,5-14 years,35.0,10602914,122210716310
Philippines,2006,female,5-14 years,28.0,10121349,122210716310
Philippines,2007,male,75+ years,19.0,381376,149359918060
Philippines,2007,male,15-24 years,43.0,8891042,149359918060
Philippines,2007,male,25-34 years,34.0,6859752,149359918060
Philippines,2007,male,35-54 years,387.0,9192285,149359918060
Philippines,2007,male,55-74 years,131.0,3162355,149359918060
Philippines,2007,female,15-24 years,158.0,8579154,149359918060
Philippines,2007,female,25-34 years,89.0,6698777,149359918060
Philippines,2007,female,55-74 years,43.0,3600369,149359918060
Philippines,2007,female,35-54 years,98.0,9184426,149359918060
Philippines,2007,female,75+ years,5.0,616190,149359918060
Philippines,2007,male,5-14 years,21.0,10679730,149359918060
Philippines,2007,female,5-14 years,13.0,10163198,149359918060
Philippines,2008,male,75+ years,29.0,407854,174195136253
Philippines,2008,male,25-34 years,37.0,7009909,174195136253
Philippines,2008,male,15-24 years,441.0,9009351,174195136253
Philippines,2008,male,55-74 years,144.0,3349085,174195136253
Philippines,2008,male,35-54 years,43.0,9511269,174195136253
Philippines,2008,female,15-24 years,171.0,8697827,174195136253
Philippines,2008,female,75+ years,12.0,654125,174195136253
Philippines,2008,female,25-34 years,81.0,6825356,174195136253
Philippines,2008,female,35-54 years,92.0,9432654,174195136253
Philippines,2008,female,55-74 years,31.0,3795762,174195136253
Philippines,2008,male,5-14 years,24.0,10735591,174195136253
Philippines,2008,female,5-14 years,22.0,10167105,174195136253
Philippines,2009,male,75+ years,3.0,435025,168334601260
Philippines,2009,male,25-34 years,383.0,7144648,168334601260
Philippines,2009,male,15-24 years,475.0,9146246,168334601260
Philippines,2009,male,55-74 years,171.0,3542917,168334601260
Philippines,2009,male,35-54 years,468.0,9849908,168334601260
Philippines,2009,female,15-24 years,232.0,8838722,168334601260
Philippines,2009,female,25-34 years,11.0,6948096,168334601260
Philippines,2009,female,55-74 years,56.0,3992044,168334601260
Philippines,2009,female,35-54 years,114.0,9705410,168334601260
Philippines,2009,female,75+ years,6.0,696919,168334601260
Philippines,2009,male,5-14 years,22.0,10758565,168334601260
Philippines,2009,female,5-14 years,16.0,10135355,168334601260
Philippines,2010,male,75+ years,42.0,463487,199590775189
Philippines,2010,male,25-34 years,4.0,7256791,199590775189
Philippines,2010,male,15-24 years,53.0,9293357,199590775189
Philippines,2010,male,55-74 years,18.0,3743523,199590775189
Philippines,2010,male,35-54 years,469.0,10200672,199590775189
Philippines,2010,female,15-24 years,218.0,8994318,199590775189
Philippines,2010,female,25-34 years,11.0,7063242,199590775189
Philippines,2010,female,75+ years,1.0,745830,199590775189
Philippines,2010,female,35-54 years,17.0,10000163,199590775189
Philippines,2010,female,55-74 years,34.0,4190559,199590775189
Philippines,2010,male,5-14 years,35.0,10738646,199590775189
Philippines,2010,female,5-14 years,17.0,10070404,199590775189
Philippines,2011,male,75+ years,64.0,493450,224143083707
Philippines,2011,male,25-34 years,47.0,7373201,224143083707
Philippines,2011,male,55-74 years,227.0,3884001,224143083707
Philippines,2011,male,15-24 years,541.0,9485777,224143083707
Philippines,2011,male,35-54 years,533.0,10412504,224143083707
Philippines,2011,female,15-24 years,221.0,9155053,224143083707
Philippines,2011,female,75+ years,14.0,782366,224143083707
Philippines,2011,female,25-34 years,12.0,7181904,224143083707
Philippines,2011,female,35-54 years,147.0,10216808,224143083707
Philippines,2011,female,55-74 years,39.0,4336188,224143083707
Philippines,2011,male,5-14 years,44.0,10788943,224143083707
Philippines,2011,female,5-14 years,29.0,10091572,224143083707
Poland,1990,male,35-54 years,167.0,4766000,65977749037
Poland,1990,male,55-74 years,89.0,2665000,65977749037
Poland,1990,male,25-34 years,917.0,3012400,65977749037
Poland,1990,male,75+ years,141.0,517200,65977749037
Poland,1990,male,15-24 years,44.0,2720300,65977749037
Poland,1990,female,55-74 years,277.0,3412300,65977749037
Poland,1990,female,75+ years,77.0,1041700,65977749037
Poland,1990,female,35-54 years,32.0,4878200,65977749037
Poland,1990,female,25-34 years,126.0,2933900,65977749037
Poland,1990,female,15-24 years,72.0,2596300,65977749037
Poland,1990,male,5-14 years,33.0,3383600,65977749037
Poland,1990,female,5-14 years,7.0,3237900,65977749037
Poland,1991,male,35-54 years,24.0,4876500,85500935935
Poland,1991,male,55-74 years,963.0,2709200,85500935935
Poland,1991,male,75+ years,152.0,499800,85500935935
Poland,1991,male,25-34 years,849.0,2914100,85500935935
Poland,1991,male,15-24 years,441.0,2788000,85500935935
Poland,1991,female,55-74 years,267.0,3476400,85500935935
Poland,1991,female,35-54 years,358.0,4987100,85500935935
Poland,1991,female,75+ years,57.0,1021800,85500935935
Poland,1991,female,25-34 years,114.0,2837200,85500935935
Poland,1991,female,15-24 years,64.0,2661500,85500935935
Poland,1991,male,5-14 years,39.0,3384700,85500935935
Poland,1991,female,5-14 years,8.0,3240000,85500935935
Poland,1992,male,35-54 years,2137.0,4990200,94337050693
Poland,1992,male,55-74 years,13.0,2752600,94337050693
Poland,1992,male,75+ years,157.0,482200,94337050693
Poland,1992,male,25-34 years,94.0,2816200,94337050693
Poland,1992,male,15-24 years,465.0,2862200,94337050693
Poland,1992,female,75+ years,83.0,996400,94337050693
Poland,1992,female,55-74 years,292.0,3543900,94337050693
Poland,1992,female,35-54 years,388.0,5099300,94337050693
Poland,1992,female,25-34 years,128.0,2739400,94337050693
Poland,1992,female,15-24 years,87.0,2734300,94337050693
Poland,1992,male,5-14 years,39.0,3366400,94337050693
Poland,1992,female,5-14 years,3.0,3222300,94337050693
Poland,1993,male,35-54 years,2174.0,5107600,96045645026
Poland,1993,male,55-74 years,12.0,2791300,96045645026
Poland,1993,male,75+ years,15.0,464400,96045645026
Poland,1993,male,25-34 years,785.0,2723200,96045645026
Poland,1993,male,15-24 years,486.0,2935400,96045645026
Poland,1993,female,55-74 years,313.0,3606800,96045645026
Poland,1993,female,35-54 years,399.0,5213700,96045645026
Poland,1993,female,75+ years,61.0,968700,96045645026
Poland,1993,female,25-34 years,135.0,2644800,96045645026
Poland,1993,female,15-24 years,69.0,2807600,96045645026
Poland,1993,male,5-14 years,44.0,3336600,96045645026
Poland,1993,female,5-14 years,6.0,3192500,96045645026
Poland,1994,male,35-54 years,2184.0,5215300,110803391517
Poland,1994,male,75+ years,162.0,457500,110803391517
Poland,1994,male,55-74 years,969.0,2818600,110803391517
Poland,1994,male,25-34 years,739.0,2646100,110803391517
Poland,1994,male,15-24 years,539.0,3010600,110803391517
Poland,1994,female,55-74 years,268.0,3651300,110803391517
Poland,1994,female,35-54 years,376.0,5316400,110803391517
Poland,1994,female,75+ years,57.0,958100,110803391517
Poland,1994,female,25-34 years,18.0,2564400,110803391517
Poland,1994,female,15-24 years,77.0,2884300,110803391517
Poland,1994,male,5-14 years,35.0,3290500,110803391517
Poland,1994,female,5-14 years,5.0,3146900,110803391517
Poland,1995,male,35-54 years,2155.0,5306200,142137319588
Poland,1995,male,55-74 years,12.0,2830700,142137319588
Poland,1995,male,75+ years,151.0,465400,142137319588
Poland,1995,male,25-34 years,684.0,2592100,142137319588
Poland,1995,male,15-24 years,51.0,3082900,142137319588
Poland,1995,female,55-74 years,293.0,3672800,142137319588
Poland,1995,female,35-54 years,4.0,5405400,142137319588
Poland,1995,female,75+ years,62.0,968300,142137319588
Poland,1995,female,25-34 years,88.0,2506900,142137319588
Poland,1995,female,15-24 years,88.0,2959000,142137319588
Poland,1995,male,5-14 years,6.0,3229600,142137319588
Poland,1995,female,5-14 years,6.0,3085600,142137319588
Poland,1996,male,35-54 years,2141.0,5387400,159942880457
Poland,1996,male,55-74 years,138.0,2830000,159942880457
Poland,1996,male,75+ years,149.0,476000,159942880457
Poland,1996,male,25-34 years,617.0,2567300,159942880457
Poland,1996,male,15-24 years,54.0,3144200,159942880457
Poland,1996,female,55-74 years,37.0,3677000,159942880457
Poland,1996,female,35-54 years,362.0,5486800,159942880457
Poland,1996,female,75+ years,61.0,984000,159942880457
Poland,1996,female,25-34 years,79.0,2480100,159942880457
Poland,1996,female,15-24 years,88.0,3021300,159942880457
Poland,1996,male,5-14 years,52.0,3166700,159942880457
Poland,1996,female,5-14 years,12.0,3022500,159942880457
Poland,1999,male,35-54 years,2319.0,5603400,169717677901
